1,21,ECUACIONES DIFERENCIALES,POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
1,22,INGENIERIA GRAFICA Y DISENO,ROCIO RIVERA,L 6:30PM - 9:30PM,G1,0
1,23,NORMALIZACION Y METROLOGIA,POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,24,INVESTIGACION DE OPERACIONES Y PRONOSTICOS,POR ASIGNAR,K 6:30PM - 9:30PM,G1,0
1,24,INVESTIGACION DE OPERACIONES Y PRONOSTICOS,POR ASIGNAR,L 11:00AM - 2:00PM,G2,0
1,25,ARGUMENTACION Y RETORICA (INGLES),POR ASIGNAR,S 8:00AM - 11:00AM,G1,0
1,25,ARGUMENTACION Y RETORICA (ESPANOL),POR ASIGNAR,M 1:00PM - 4:00PM,G2,0
1,26,ERGONOMIA,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,26,ERGONOMIA,POR ASIGNAR,L 2:00PM - 5:00PM,G2,0
1,27,GESTION DE LA CALIDAD Y CONTROL ESTADISTICO,POR ASIGNAR,L 6:30PM - 9:30PM,G1,0
1,28,ADMINISTRACION DE INVENTARIOS,ELMER QUIROS,K 6:30PM - 9:30PM,G1,0
1,29,MODELADO Y RESOLUCION DE PROBLEMAS,POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,29,MODELADO Y RESOLUCION DE PROBLEMAS,POR ASIGNAR,L 2:00PM - 5:00PM,G2,0
1,30,EXPRESIONES DEL ESPIRITU HUMANO (INGLES),POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,30,EXPRESIONES DEL ESPIRITU HUMANO (INGLES),POR ASIGNAR,K 6:30PM - 9:30PM,G2,0
1,30,EXPRESIONES DEL ESPIRITU HUMANO (ESPANOL),POR ASIGNAR,J 1:00PM - 4:00PM,G3,0
1,31,DISENO DE PLANTA E INSTALACIONES,POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,32,ESTRATEGIAS DE MANUFRACTURA,ROCIO RIVERA,K 6:30PM - 9:30PM,G1,0
1,33,RAZONAMIENTO MORAL Y DECISIONES ETICAS (INGLES),POR ASIGNAR,M 6:30PM - 9:30PM,G1,0
1,33,RAZONAMIENTO MORAL Y DECISIONES ETICAS (ESPANOL),POR ASIGNAR,K 7:00PM - 10:00PM,G2,0
1,34,EXPERIENCIA PROFESIONAL I: ESTUDIO DE CASO,POR ASIGNAR,V 7:00PM - 10:00PM,G1,0
1,35,GLOBALIZACION:  AMBIENTE Y DESARROLLO HUMANO (INGLES),POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
